epoch,train_loss,train_precision,train_recall,train_f1,train_accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy,optimal_threshold,learning_rate,epoch_time
0,0.04776409303661207,0.09844559585492228,0.002872260015117158,0.005581668625146886,0.9069607641036213,0.015536257747693785,0.0,0.0,0.0,0.9639175257731959,0.5,0.000723606797749979,157.17322373390198
