epoch,train_loss,train_precision,train_recall,train_f1,train_accuracy,val_loss,val_precision,val_recall,val_f1,val_accuracy,optimal_threshold,learning_rate,epoch_time
0,0.04459938807234093,0.05333333333333334,0.0018140589569160999,0.0035087719298245615,0.9063285920428777,0.016012212128511498,0.0,0.0,0.0,0.9639175257731959,0.5,0.000723606797749979,158.3348035812378
